date,tsi_1au,tsi_true_earth
2015-12-06,1361.3151,1402.1129
2015-12-07,1361.2546,1402.4095
2015-12-08,1361.2058,1402.6013
2015-12-09,1361.2413,1403.1391
2015-12-10,1361.4344,1403.6809
2015-12-11,1361.5498,1404.0874
2015-12-12,1361.6641,1404.5369
2015-12-13,1361.7092,1404.8622
2015-12-14,1361.6191,1405.1548
2015-12-15,1361.4062,1405.1854
2015-12-16,1361.1651,1405.2191
2015-12-17,1361.0858,1405.4564
2015-12-18,1361.065,1405.6832
2015-12-19,1361.0774,1405.973
2015-12-20,1361.1499,1406.2354
2015-12-21,1361.2508,1406.5921
2015-12-22,1361.3678,1406.9106
2015-12-23,1361.3478,1407.0717
2015-12-24,1361.2236,1407.1236
2015-12-25,1361.052,1407.091
2015-12-26,1360.9019,1407.0742
2015-12-27,1360.9097,1407.1942
2015-12-28,1360.9116,1407.2935
2015-12-29,1361.0804,1407.5462
2015-12-30,1361.2892,1407.8197
2015-12-31,1361.4419,1408.0241
2016-01-01,1361.4986,1408.1101
2016-01-02,1361.4079,1408.0301
2016-01-03,1361.2663,1407.8834
2016-01-04,1361.2095,1407.8103
2016-01-05,1361.2464,1407.8213
2016-01-06,1361.3194,1407.8561
2016-01-07,1361.3537,1407.8397
2016-01-08,1361.3441,1407.768
2016-01-09,1361.3575,1407.7096
2016-01-10,1361.3858,1407.6573
2016-01-11,1361.3296,1407.4998
2016-01-12,1361.2906,1407.351
2016-01-13,1361.2967,1407.2365
2016-01-14,1361.3048,1407.1168
2016-01-15,1361.3544,1407.0336
2016-01-16,1361.4112,1406.9301
2016-01-17,1361.4806,1406.8477
2016-01-18,1361.5323,1406.7228
2016-01-19,1361.5892,1406.5825
2016-01-20,1361.5703,1406.3646
2016-01-21,1361.3533,1405.8967
2016-01-22,1361.213,1405.4724
2016-01-23,1361.2086,1405.1848
2016-01-24,1361.1833,1404.9209
2016-01-25,1361.2184,1404.6239
2016-01-26,1361.2539,1404.3517
2016-01-27,1361.1885,1403.9926
2016-01-28,1361.0865,1403.5955
2016-01-29,1361.1103,1403.2611
2016-01-30,1361.0218,1402.6157
2016-01-31,1360.9998,1402.2251
2016-02-01,1361.0982,1401.9577
2016-02-02,1361.2341,1401.6969
2016-02-03,1361.3553,1401.3983
2016-02-04,1361.3881,1401.0066
2016-02-05,1361.4011,1400.5769
2016-02-06,1361.4557,1400.1931
2016-02-07,1361.3385,1399.4802
2016-02-08,1361.3107,1399.0189
2016-02-09,1361.3591,1398.5917
2016-02-10,1361.3553,1398.1441
2016-02-11,1361.3651,1397.665
2016-02-12,1361.3559,1397.1737
2016-02-13,1361.3706,1396.6207
2016-02-14,1361.43,1396.1763
2016-02-15,1361.5168,1395.7467
2016-02-16,1361.4881,1395.1961
2016-02-17,1361.3994,1394.5413
2016-02-18,1361.2442,1393.8234
2016-02-19,1361.1486,1393.14
2016-02-20,1361.1491,1392.5759
2016-02-21,1361.2616,1392.0468
2016-02-22,1361.3566,1391.5402
2016-02-23,1361.456,1390.978
2016-02-24,1361.4371,1390.3641
2016-02-25,1361.358,1389.6404
2016-02-26,1361.2726,1388.829
2016-02-27,1361.1383,1388.0781
2016-02-28,1361.0743,1387.3555
2016-02-29,1361.1066,1386.7072
2016-03-01,1361.2596,1386.1501
2016-03-02,1361.4132,1385.6068
2016-03-03,1361.4721,1384.9502
2016-03-04,1361.4369,1384.1744
2016-03-05,1361.361,1383.3766
2016-03-06,1361.3184,1382.5771
2016-03-07,1361.3275,1381.8987
2016-03-08,1361.3275,1381.229
2016-03-09,1361.3165,1380.4279
2016-03-10,1361.3952,1379.7783
2016-03-11,1361.4508,1379.1263
2016-03-12,1361.3631,1378.2659
2016-03-13,1361.2675,1377.4825
2016-03-14,1361.1827,1376.5848
2016-03-15,1361.1232,1375.8108
2016-03-16,1361.15,1375.1475
2016-03-17,1361.2054,1374.4899
2016-03-18,1361.2263,1373.7227
2016-03-19,1361.1819,1372.9109
2016-03-20,1361.1065,1372.0322
2016-03-21,1361.0721,1371.2632
2016-03-22,1361.0395,1370.4468
2016-03-23,1361.0479,1369.6736
2016-03-24,1361.0328,1368.8823
2016-03-25,1361.0536,1368.2034
2016-03-26,1361.0615,1367.4816
2016-03-27,1361.068,1366.7517
2016-03-28,1360.995,1365.8005
2016-03-29,1360.9582,1364.9572
2016-03-30,1360.9742,1364.1577
2016-03-31,1360.9704,1363.2715
2016-04-01,1361.0228,1362.4832
2016-04-02,1361.0336,1361.6913
2016-04-03,1361.0677,1361.0122
2016-04-04,1361.0855,1360.1868
2016-04-05,1361.1067,1359.4168
2016-04-06,1361.1179,1358.6655
2016-04-07,1361.135,1357.852
2016-04-08,1361.0804,1357.0694
2016-04-09,1360.9549,1356.1921
2016-04-10,1360.6914,1355.1411
2016-04-11,1360.4193,1354.1253
2016-04-12,1360.2556,1353.2565
2016-04-13,1360.2248,1352.4753
2016-04-14,1360.2264,1351.6927
2016-04-15,1360.3573,1351.088
2016-04-16,1360.5806,1350.587
2016-04-17,1360.8869,1350.1249
2016-04-18,1361.102,1349.6158
2016-04-19,1361.1689,1348.9725
2016-04-20,1361.0773,1348.1787
2016-04-21,1360.9889,1347.3223
2016-04-22,1360.9672,1346.6035
2016-04-23,1360.9387,1345.8327
2016-04-24,1360.9352,1345.0437
2016-04-25,1361.0196,1344.4631
2016-04-26,1361.0435,1343.7122
2016-04-27,1360.9945,1342.9645
2016-04-28,1360.9767,1342.384
2016-04-29,1361.0357,1341.5635
2016-04-30,1360.947,1340.7974
2016-05-01,1360.9634,1340.1084
2016-05-02,1361.0806,1339.535
2016-05-03,1361.1649,1338.9518
2016-05-04,1361.2067,1338.3856
2016-05-05,1361.198,1337.667
2016-05-06,1361.1975,1337.0316
2016-05-07,1361.1262,1336.2913
2016-05-08,1361.0832,1335.6683
2016-05-09,1360.9956,1334.9562
2016-05-10,1360.9367,1334.3026
2016-05-11,1360.9171,1333.707
2016-05-12,1360.9647,1333.1648
2016-05-13,1361.1501,1332.7717
2016-05-14,1361.2308,1332.2589
2016-05-15,1361.1509,1331.5892
2016-05-16,1360.955,1330.945
2016-05-17,1360.7287,1330.1611
2016-05-18,1360.6068,1329.5488
2016-05-19,1360.5422,1328.9654
2016-05-20,1360.4972,1328.3756
2016-05-21,1360.5399,1327.8894
2016-05-22,1360.6809,1327.5451
2016-05-23,1360.7993,1327.1221
2016-05-24,1360.9476,1326.8008
2016-05-25,1360.9961,1326.3901
2016-05-26,1361.0184,1325.9023
2016-05-27,1361.0688,1325.5171
2016-05-28,1361.0696,1325.0515
2016-05-29,1361.1048,1324.6696
2016-05-30,1361.0919,1324.1762
2016-05-31,1361.1632,1323.8111
2016-06-01,1361.2306,1323.4637
2016-06-02,1361.2676,1323.1177
2016-06-03,1361.2456,1322.6978
2016-06-04,1361.2088,1322.3071
2016-06-05,1361.1944,1321.9211
2016-06-06,1361.1576,1321.5451
2016-06-07,1361.1615,1321.2287
2016-06-08,1361.1458,1320.8906
2016-06-09,1361.104,1320.548
2016-06-10,1361.091,1320.2661
2016-06-11,1361.1335,1320.0437
2016-06-12,1361.0522,1319.7196
2016-06-13,1360.8924,1319.2903
2016-06-14,1360.8459,1318.9813
2016-06-15,1360.7989,1318.7446
2016-06-16,1360.7999,1318.5097
2016-06-17,1360.8794,1318.362
2016-06-18,1360.9254,1318.2072
2016-06-19,1360.9502,1318.064
2016-06-20,1361.0396,1317.9641
2016-06-21,1361.0662,1317.8383
2016-06-22,1361.0419,1317.6254
2016-06-23,1360.9826,1317.4277
2016-06-24,1360.9677,1317.2672
2016-06-25,1360.9817,1317.1531
2016-06-26,1360.9672,1317.0026
2016-06-27,1360.9826,1316.9172
2016-06-28,1360.9995,1316.8304
2016-06-29,1361.0652,1316.8083
2016-06-30,1361.0679,1316.7328
2016-07-01,1361.0653,1316.671
2016-07-02,1361.0289,1316.5898
2016-07-03,1361.0284,1316.5645
2016-07-04,1361.0721,1316.5953
2016-07-05,1361.1217,1316.6491
2016-07-06,1361.1079,1316.6562
2016-07-07,1361.1606,1316.7451
2016-07-08,1361.2042,1316.8392
2016-07-09,1361.3282,1317.0248
2016-07-10,1361.3292,1317.1089
2016-07-11,1361.2572,1317.1326
2016-07-12,1361.2386,1317.2202
2016-07-13,1361.1967,1317.295
2016-07-14,1361.0946,1317.3322
2016-07-15,1360.8575,1317.2499
2016-07-16,1360.6165,1317.1549
2016-07-17,1360.5338,1317.2382
2016-07-18,1360.4748,1317.348
2016-07-19,1360.4407,1317.5039
2016-07-20,1360.4665,1317.7245
2016-07-21,1360.6078,1318.0505
2016-07-22,1360.8213,1318.4592
2016-07-23,1360.9449,1318.792
2016-07-24,1360.9278,1318.9894
2016-07-25,1360.9173,1319.218
2016-07-26,1360.9841,1319.5176
2016-07-27,1360.9536,1319.7391
2016-07-28,1360.9579,1320.0118
2016-07-29,1360.9805,1320.3038
2016-07-30,1360.9801,1320.6016
2016-07-31,1360.9999,1320.9269
2016-08-01,1360.9792,1321.2318
2016-08-02,1360.9696,1321.5463
2016-08-03,1361.0148,1321.94
2016-08-04,1361.0196,1322.3166
2016-08-05,1361.0252,1322.682
2016-08-06,1360.9692,1323.027
2016-08-07,1360.9215,1323.4099
2016-08-08,1360.9881,1323.8639
2016-08-09,1361.0499,1324.39
2016-08-10,1361.0577,1324.8343
2016-08-11,1361.0473,1325.2234
2016-08-12,1360.8724,1325.5668
2016-08-13,1360.8025,1325.967
2016-08-14,1360.8409,1326.4382
2016-08-15,1360.8764,1327.0019
2016-08-16,1360.9466,1327.5909
2016-08-17,1361.0271,1328.2686
2016-08-18,1361.0319,1328.6985
2016-08-19,1360.9985,1329.1737
2016-08-20,1360.9229,1329.6482
2016-08-21,1360.8688,1330.0512
2016-08-22,1360.8531,1330.5978
2016-08-23,1360.8543,1331.1672
2016-08-24,1360.9864,1331.8303
2016-08-25,1360.9925,1332.4072
2016-08-26,1360.9758,1332.997
2016-08-27,1360.8513,1333.4825
2016-08-28,1360.8769,1334.0168
2016-08-29,1360.9723,1334.6562
2016-08-30,1361.0764,1335.3906
2016-08-31,1361.1402,1336.0949
2016-09-01,1361.0591,1336.6848
2016-09-02,1360.8511,1337.0857
2016-09-03,1360.6964,1337.5682
2016-09-04,1360.6374,1338.2242
2016-09-05,1360.6953,1338.9201
2016-09-06,1360.7603,1339.627
2016-09-07,1360.8041,1340.3503
2016-09-08,1360.8022,1340.9084
2016-09-09,1360.8549,1341.8007
2016-09-10,1360.9312,1342.6227
2016-09-11,1361.0504,1343.4772
2016-09-12,1361.0744,1344.1224
2016-09-13,1361.0377,1344.9057
2016-09-14,1361.0392,1345.623
2016-09-15,1361.0598,1346.3625
2016-09-16,1361.0336,1347.0394
2016-09-17,1360.9773,1347.7272
2016-09-18,1360.9491,1348.4252
2016-09-19,1360.9603,1349.1753
2016-09-20,1361.0263,1349.9618
2016-09-21,1360.9732,1350.6303
2016-09-22,1361.0199,1351.4706
2016-09-23,1361.0418,1352.1535
2016-09-24,1361.0349,1352.8869
2016-09-25,1361.0462,1353.6486
2016-09-26,1360.977,1354.3259
2016-09-27,1361.0093,1355.1295
2016-09-28,1361.0746,1355.9008
2016-09-29,1361.0862,1356.7576
2016-09-30,1361.0062,1357.4333
2016-10-01,1361.0006,1358.2058
2016-10-02,1361.0213,1359.0228
2016-10-03,1361.0543,1359.8029
2016-10-04,1361.0426,1360.5851
2016-10-05,1360.964,1361.2419
2016-10-06,1360.8203,1361.9573
2016-10-07,1360.784,1362.729
2016-10-08,1360.7244,1363.4597
2016-10-09,1360.6779,1364.2724
2016-10-10,1360.7383,1365.0788
2016-10-11,1360.8525,1365.9755
2016-10-12,1360.9465,1366.9103
2016-10-13,1360.9309,1367.6325
2016-10-14,1360.9132,1368.4479
2016-10-15,1360.8767,1369.1868
2016-10-16,1360.8406,1369.9553
2016-10-17,1360.8986,1370.7921
2016-10-18,1360.9281,1371.628
2016-10-19,1360.9192,1372.3985
2016-10-20,1360.9621,1373.1582
2016-10-21,1360.951,1373.8575
2016-10-22,1360.9266,1374.5463
2016-10-23,1360.898,1375.2252
2016-10-24,1360.9142,1376.1192
2016-10-25,1360.893,1376.7952
2016-10-26,1360.9132,1377.5903
2016-10-27,1360.9305,1378.3134
2016-10-28,1360.9197,1379.059
2016-10-29,1360.9121,1379.5386
2016-10-30,1360.9589,1380.3358
2016-10-31,1360.9834,1381.275
2016-11-01,1361.0204,1382.0895
2016-11-02,1361.0373,1382.7277
2016-11-03,1361.012,1383.4763
2016-11-04,1361.0061,1384.1809
2016-11-05,1360.9778,1384.8292
2016-11-06,1360.9725,1385.5071
2016-11-07,1360.9646,1386.2427
2016-11-08,1360.9587,1386.9231
2016-11-09,1360.9284,1387.4791
2016-11-10,1360.8868,1388.2192
2016-11-11,1360.8587,1388.8527
2016-11-12,1360.8654,1389.5021
2016-11-13,1360.8791,1390.1384
2016-11-14,1360.8627,1390.7682
2016-11-15,1360.8834,1391.4239
2016-11-16,1360.8746,1392.0067
2016-11-17,1360.8957,1392.5932
2016-11-18,1360.981,1393.1985
2016-11-19,1360.9564,1393.7956
2016-11-20,1360.9346,1394.258
2016-11-21,1360.8984,1394.8238
2016-11-22,1360.8829,1395.3592
2016-11-23,1360.8587,1395.9194
2016-11-24,1360.8427,1396.3609
2016-11-25,1360.8182,1396.8417
2016-11-26,1360.83,1397.3621
2016-11-27,1360.7854,1397.8134
2016-11-28,1360.7721,1398.3015
2016-11-29,1360.7907,1398.7831
2016-11-30,1360.8146,1399.1464
2016-12-01,1360.8214,1399.8765
2016-12-02,1360.8546,1400.2147
2016-12-03,1360.8117,1400.6093
2016-12-04,1360.7464,1401.0079
2016-12-05,1360.771,1401.4548
2016-12-06,1360.8155,1401.8833
2016-12-07,1360.8769,1402.3587
2016-12-08,1360.8402,1402.7551
2016-12-09,1360.8202,1403.0755
2016-12-10,1360.7837,1403.3815
2016-12-11,1360.7915,1403.7654
2016-12-12,1360.7901,1404.0659
2016-12-13,1360.8191,1404.4052
2016-12-14,1360.8089,1404.6625
2016-12-15,1360.8044,1404.942
2016-12-16,1360.7936,1405.2041
2016-12-17,1360.7882,1405.4548
2016-12-18,1360.7606,1405.6206
2016-12-19,1360.7855,1405.8545
2016-12-20,1360.792,1406.0387
2016-12-21,1360.8124,1406.2101
2016-12-22,1360.8403,1406.3817
2016-12-23,1360.8411,1406.6105
2016-12-24,1360.8204,1406.6902
2016-12-25,1360.8089,1406.7877
2016-12-26,1360.873,1406.9579
2016-12-27,1360.8694,1407.0854
2016-12-28,1360.8831,1407.1753
2016-12-29,1360.8676,1407.2345
2016-12-30,1360.8986,1407.3259
2016-12-31,1360.8962,1407.374
2017-01-01,1360.9081,1407.4463
2017-01-02,1360.8607,1407.4215
2017-01-03,1360.8586,1407.4387
2017-01-04,1360.841,1407.43
2017-01-05,1360.8199,1407.4002
2017-01-06,1360.8095,1407.3715
2017-01-07,1360.7764,1407.3052
2017-01-08,1360.7614,1407.2347
2017-01-09,1360.8083,1407.2176
2017-01-10,1360.7995,1407.1142
2017-01-11,1360.7395,1406.955
2017-01-12,1360.7521,1406.8441
2017-01-13,1360.7619,1406.711
2017-01-14,1360.7754,1406.5623
2017-01-15,1360.7857,1406.4079
2017-01-16,1360.7723,1406.1794
2017-01-17,1360.7738,1405.9861
2017-01-18,1360.8063,1405.7868
2017-01-19,1360.8486,1405.5664
2017-01-20,1360.8548,1405.3313
2017-01-21,1360.7979,1405.0017
2017-01-22,1360.7279,1404.6192
2017-01-23,1360.769,1404.3809
2017-01-24,1360.779,1404.097
2017-01-25,1360.7372,1403.7425
2017-01-26,1360.7621,1403.4443
2017-01-27,1360.8471,1403.1768
2017-01-28,1360.8777,1402.8766
2017-01-29,1360.873,1402.5284
2017-01-30,1360.8411,1402.0885
2017-01-31,1360.8256,1401.7006
2017-02-01,1360.8014,1401.3065
2017-02-02,1360.85,1400.9765
2017-02-03,1360.8486,1400.5844
2017-02-04,1360.8188,1400.1111
2017-02-05,1360.7899,1399.6286
2017-02-06,1360.7369,1399.1574
2017-02-07,1360.7658,1398.7083
2017-02-08,1360.7284,1398.162
2017-02-09,1360.7181,1397.6886
2017-02-10,1360.68,1397.1434
2017-02-11,1360.7399,1396.6483
2017-02-12,1360.7487,1396.1958
2017-02-13,1360.8137,1395.7434
2017-02-14,1360.839,1395.2079
2017-02-15,1360.907,1394.8203
2017-02-16,1360.8623,1394.085
2017-02-17,1360.859,1393.4407
2017-02-18,1360.8592,1392.7573
2017-02-19,1360.8965,1392.2356
2017-02-20,1360.9223,1391.6795
2017-02-21,1360.9657,1391.1036
2017-02-22,1360.9218,1390.3933
2017-02-23,1360.9098,1389.805
2017-02-24,1360.8735,1389.1825
2017-02-25,1360.86,1388.3764
2017-02-26,1360.8946,1387.8122
2017-02-27,1360.8764,1387.0906
2017-02-28,1360.827,1386.3488
2017-03-01,1360.8418,1385.7388
2017-03-02,1360.8545,1385.096
2017-03-03,1360.8714,1384.4047
2017-03-04,1360.8228,1383.7251
2017-03-05,1360.8163,1383.0327
2017-03-06,1360.8038,1382.3479
2017-03-07,1360.7905,1381.6322
2017-03-08,1360.7724,1380.9278
2017-03-09,1360.7748,1380.2575
2017-03-10,1360.7449,1379.4431
2017-03-11,1360.7424,1378.7522
2017-03-12,1360.7561,1377.9685
2017-03-13,1360.7393,1377.2014
2017-03-14,1360.7609,1376.4857
2017-03-15,1360.7727,1375.7408
2017-03-16,1360.78,1374.9343
2017-03-17,1360.7519,1374.1946
2017-03-18,1360.7762,1373.399
2017-03-19,1360.8203,1372.6343
2017-03-20,1360.8262,1371.8782
2017-03-21,1360.8065,1371.0574
2017-03-22,1360.8333,1370.3199
2017-03-23,1360.8618,1369.518
2017-03-24,1360.844,1368.7512
2017-03-25,1360.849,1367.9496
2017-03-26,1360.8356,1367.1873
2017-03-27,1360.7557,1366.3592
2017-03-28,1360.5627,1365.2601
2017-03-29,1360.4919,1364.4788
2017-03-30,1360.3522,1363.6097
2017-03-31,1360.1533,1362.5889
2017-04-01,1360.1126,1361.7307
2017-04-02,1360.088,1360.9598
2017-04-03,1360.3417,1360.3877
2017-04-04,1360.5215,1359.9039
2017-04-05,1360.675,1359.3354
2017-04-06,1360.763,1358.6356
2017-04-07,1360.7493,1357.8291
2017-04-08,1360.7248,1357.0489
2017-04-09,1360.7708,1356.3459
2017-04-10,1360.8198,1355.616
2017-04-11,1360.8364,1354.8656
2017-04-12,1360.8311,1354.0724
2017-04-13,1360.8085,1353.2365
2017-04-14,1360.8186,1352.5025
2017-04-15,1360.8185,1351.7667
2017-04-16,1360.8292,1351.036
2017-04-17,1360.8319,1350.3306
2017-04-18,1360.8744,1349.6064
2017-04-19,1360.9743,1348.8285
2017-04-20,1360.9924,1348.1541
2017-04-21,1360.9433,1347.325
2017-04-22,1360.9438,1346.582
2017-04-23,1360.9842,1345.9173
2017-04-24,1360.9493,1345.1473
2017-04-25,1360.9118,1344.3093
2017-04-26,1360.9049,1343.6943
2017-04-27,1360.9371,1342.9809
2017-04-28,1360.9775,1342.3808
2017-04-29,1360.969,1341.7129
2017-04-30,1360.9458,1340.9515
2017-05-01,1360.8806,1340.2895
2017-05-02,1360.7567,1339.4121
2017-05-03,1360.7271,1338.7888
2017-05-04,1360.6813,1338.1458
2017-05-05,1360.6843,1337.5109
2017-05-06,1360.7029,1336.9066
2017-05-07,1360.7408,1336.3026
2017-05-08,1360.7535,1335.7024
2017-05-09,1360.7019,1335.0264
2017-05-10,1360.6901,1334.4194
2017-05-11,1360.6804,1333.7645
2017-05-12,1360.6986,1333.201
2017-05-13,1360.7347,1332.614
2017-05-14,1360.7273,1332.0614
2017-05-15,1360.7223,1331.4366
2017-05-16,1360.783,1330.9705
2017-05-17,1360.8487,1330.4392
2017-05-18,1360.9095,1329.9354
2017-05-19,1360.9133,1329.413
2017-05-20,1360.9242,1328.9854
2017-05-21,1360.9164,1328.2659
2017-05-22,1360.9026,1327.7975
2017-05-23,1360.9339,1327.3285
2017-05-24,1360.9153,1326.8435
2017-05-25,1360.8945,1326.3141
2017-05-26,1360.9181,1325.8752
2017-05-27,1360.8857,1325.3703
2017-05-28,1360.8481,1324.8891
2017-05-29,1360.7973,1324.424
2017-05-30,1360.7493,1324.0053
2017-05-31,1360.7122,1323.5817
2017-06-01,1360.7657,1323.226
2017-06-02,1360.7666,1322.8559
2017-06-03,1360.7953,1322.4929
2017-06-04,1360.8244,1322.1415
2017-06-05,1360.8,1321.8221
2017-06-06,1360.7992,1321.4414
2017-06-07,1360.7845,1321.1276
2017-06-08,1360.7922,1320.8556
2017-06-09,1360.8031,1320.5156
2017-06-10,1360.839,1320.2587
2017-06-11,1360.887,1320.0232
2017-06-12,1360.9082,1319.7569
2017-06-13,1360.887,1319.4443
2017-06-14,1360.9058,1319.1966
2017-06-15,1360.8354,1318.8786
2017-06-16,1360.8205,1318.6035
2017-06-17,1360.8162,1318.3669
2017-06-18,1360.8407,1318.1781
2017-06-19,1360.8743,1318.0043
2017-06-20,1360.8899,1317.7926
2017-06-21,1360.9478,1317.6611
2017-06-22,1360.9077,1317.4587
2017-06-23,1360.876,1317.2798
2017-06-24,1360.7955,1317.0729
2017-06-25,1360.7505,1316.9162
2017-06-26,1360.6843,1316.7429
2017-06-27,1360.6563,1316.6353
2017-06-28,1360.7153,1316.6176
2017-06-29,1360.7536,1316.5931
2017-06-30,1360.7929,1316.588
2017-07-01,1360.8141,1316.574
2017-07-02,1360.7792,1316.5163
2017-07-03,1360.7275,1316.4572
2017-07-04,1360.7248,1316.4579
2017-07-05,1360.7396,1316.4824
2017-07-06,1360.7344,1316.5002
2017-07-07,1360.6621,1316.4568
2017-07-08,1360.4571,1316.3025
2017-07-09,1360.2301,1316.1304
2017-07-10,1360.1034,1316.0748
2017-07-11,1360.1542,1316.1872
2017-07-12,1360.2538,1316.3617
2017-07-13,1360.3471,1316.5338
2017-07-14,1360.492,1316.754
2017-07-15,1360.7431,1317.1386
2017-07-16,1360.8617,1317.3601
2017-07-17,1360.9,1317.5317
2017-07-18,1360.8753,1317.6384
2017-07-19,1360.8472,1317.7791
2017-07-20,1360.8354,1317.9489
2017-07-21,1360.8008,1318.0997
2017-07-22,1360.7581,1318.2701
2017-07-23,1360.7367,1318.4497
2017-07-24,1360.7295,1318.6837
2017-07-25,1360.7523,1318.9574
2017-07-26,1360.7678,1319.2164
2017-07-27,1360.7802,1319.5397
2017-07-28,1360.7782,1319.8393
2017-07-29,1360.7661,1320.1414
2017-07-30,1360.7192,1320.413
2017-07-31,1360.7299,1320.6795
2017-08-01,1360.7622,1321.0413
2017-08-02,1360.8165,1321.4652
2017-08-03,1360.8279,1321.8594
2017-08-04,1360.7793,1322.1853
2017-08-05,1360.7043,1322.4962
2017-08-06,1360.716,1322.8864
2017-08-07,1360.7496,1323.3365
2017-08-08,1360.784,1323.7741
2017-08-09,1360.8175,1324.1915
2017-08-10,1360.8401,1324.6349
2017-08-11,1360.8957,1325.099
2017-08-12,1360.8991,1325.5567
2017-08-13,null,null
2017-08-14,1360.7829,1326.322
2017-08-15,1360.8128,1326.7019
2017-08-16,null,null
2017-08-17,1360.6579,1327.6713
2017-08-18,1360.417,1327.9367
2017-08-19,1360.2847,1328.2613
2017-08-20,1360.3005,1328.787
2017-08-21,1360.3829,1329.3721
2017-08-22,1360.4264,1329.9675
2017-08-23,1360.5041,1330.579
2017-08-24,1360.5822,1331.27
2017-08-25,1360.6439,1331.9221
2017-08-26,1360.648,1332.5015
2017-08-27,1360.6695,1333.1135
2017-08-28,1360.7175,1333.7376
2017-08-29,1360.812,1334.4453
2017-08-30,1360.8294,1335.1168
2017-08-31,1360.5726,1335.6068
2017-09-01,1360.3771,1335.9797
2017-09-02,1360.1439,1336.2967
2017-09-03,1359.817,1336.7484
2017-09-04,1359.3869,1336.9163
2017-09-05,1359.4125,1337.6656
2017-09-06,1359.5489,1338.4234
2017-09-07,1359.9309,1339.3911
2017-09-08,1360.5322,1340.754
2017-09-09,1360.8737,1341.7246
2017-09-10,1360.9201,1342.4578
2017-09-11,1360.8776,1343.105
2017-09-12,1360.8534,1343.773
2017-09-13,1360.8219,1344.3822
2017-09-14,1360.7464,1345.0411
2017-09-15,1360.7135,1345.6474
2017-09-16,1360.7208,1346.4381
2017-09-17,1360.7325,1347.1421
2017-09-18,1360.7737,1347.8944
2017-09-19,1360.7861,1348.6848
2017-09-20,1360.8211,1349.4593
2017-09-21,1360.8141,1350.1678
2017-09-22,1360.7773,1350.965
2017-09-23,1360.7176,1351.6633
2017-09-24,1360.7415,1352.3354
2017-09-25,1360.8185,1353.3394
2017-09-26,1360.8299,1353.9762
2017-09-27,1360.8007,1354.6884
2017-09-28,1360.6585,1355.4131
2017-09-29,1360.5485,1356.0994
2017-09-30,1360.5606,1356.8925
2017-10-01,1360.597,1357.7443
2017-10-02,1360.6056,1358.5463
2017-10-03,1360.6824,1359.3836
2017-10-04,1360.797,1360.3302
2017-10-05,1360.9073,1361.1788
2017-10-06,1360.8799,1361.9735
2017-10-07,1360.8234,1362.6711
2017-10-08,1360.8127,1363.4287
2017-10-09,1360.7622,1364.157
2017-10-10,1360.7557,1364.9437
2017-10-11,1360.7421,1365.6454
2017-10-12,1360.7434,1366.3835
2017-10-13,1360.7714,1367.1822
2017-10-14,1360.762,1367.8876
2017-10-15,1360.7799,1368.7692
2017-10-16,1360.7986,1369.5155
2017-10-17,1360.8116,1370.3007
2017-10-18,1360.853,1371.1474
2017-10-19,1360.8411,1371.9024
2017-10-20,1360.801,1372.6643
2017-10-21,1360.8265,1373.4344
2017-10-22,1360.8992,1374.269
2017-10-23,1360.9375,1374.9741
2017-10-24,1361.0158,1375.8718
2017-10-25,1361.0152,1376.5128
2017-10-26,1360.9908,1377.5348
2017-10-27,1360.9762,1378.1698
2017-10-28,1360.9161,1378.779
2017-10-29,1360.9289,1379.5756
2017-10-30,1360.9621,1380.3781
2017-10-31,1360.9897,1381.1337
2017-11-01,1360.9603,1381.889
2017-11-02,1360.8925,1382.5212
2017-11-03,1360.8264,1383.2172
2017-11-04,1360.7807,1383.8313
2017-11-05,1360.7641,1384.4904
2017-11-06,1360.7336,1385.1389
2017-11-07,1360.7267,1385.8386
2017-11-08,1360.7124,1386.5418
2017-11-09,1360.7126,1387.1733
2017-11-10,1360.7561,1387.8596
2017-11-11,1360.7531,1388.4371
2017-11-12,1360.7683,1389.0029
2017-11-13,1360.7564,1389.7078
2017-11-14,1360.784,1390.3206
2017-11-15,1360.7735,1391.0377
2017-11-16,1360.7596,1391.6661
2017-11-17,1360.7829,1392.295
2017-11-18,1360.8141,1392.72
2017-11-19,1360.8837,1393.3586
2017-11-20,1360.8956,1394.0032
2017-11-21,1360.8494,1394.6508
2017-11-22,1360.8772,1395.2248
2017-11-23,1360.8989,1395.7611
2017-11-24,1360.8773,1396.2892
2017-11-25,1360.8198,1396.7489
2017-11-26,1360.7296,1397.1746
2017-11-27,1360.7146,1397.6154
2017-11-28,1360.7496,1398.1664
2017-11-29,1360.7617,1398.7692
2017-11-30,1360.7357,1399.1838
2017-12-01,1360.7038,1399.6317
2017-12-02,1360.6779,1400.065
2017-12-03,1360.6263,1400.3944
2017-12-04,1360.6495,1400.8692
2017-12-05,1360.666,1401.2941
2017-12-06,1360.6753,1401.6691
2017-12-07,1360.677,1402.0681
2017-12-08,1360.6872,1402.4258
2017-12-09,1360.7115,1402.7822
2017-12-10,1360.7149,1403.1157
2017-12-11,1360.7534,1403.4857
2017-12-12,1360.7684,1403.7911
2017-12-13,1360.7371,1404.0645
2017-12-14,1360.7454,1404.3417
2017-12-15,1360.756,1404.6404
2017-12-16,1360.7825,1404.9222
2017-12-17,1360.8074,1405.2059
2017-12-18,1360.8165,1405.4199
